order_id,order_number,order_date,created_at,closed_at,order_type,table_number,party_size,server_id,subtotal,discount_amount,discount_reason,gst,tip,total,payment_method,card_brand,card_last_four,delivery_platform,status
699,#071,2026-05-08,2026-05-08 18:39:02,2026-05-08 19:45:02,dine_in,6,2,3,42.00,0.00,,2.10,8.40,52.50,Debit,Interac Debit,4474,,completed
700,#072,2026-05-08,2026-05-08 18:49:08,2026-05-08 19:29:08,dine_in,3,2,8,57.00,0.00,,2.85,10.26,70.11,Credit,Mastercard,9380,,completed
701,#073,2026-05-08,2026-05-08 18:19:34,2026-05-08 19:04:34,dine_in,9,3,4,80.75,0.00,,4.04,12.11,96.90,Debit,Interac Debit,9208,,completed
702,#074,2026-05-08,2026-05-08 18:02:39,2026-05-08 18:13:39,delivery,,3,5,73.00,0.00,,3.65,0.00,76.65,Credit,Visa,0463,DoorDash,completed
703,#075,2026-05-08,2026-05-08 19:21:00,2026-05-08 20:26:00,dine_in,6,2,7,48.25,0.00,,2.41,7.24,57.90,Credit,Visa,2644,,completed
704,#076,2026-05-08,2026-05-08 19:44:31,2026-05-08 20:44:31,dine_in,10,4,1,115.50,0.00,,5.78,23.10,144.38,Credit,Visa,1930,,completed
705,#077,2026-05-08,2026-05-08 19:40:20,2026-05-08 20:18:20,dine_in,2,2,4,51.50,0.00,,2.58,7.72,61.80,Mobile,Google Pay,4129,,completed
706,#078,2026-05-08,2026-05-08 19:09:50,2026-05-08 19:30:50,takeout,,1,1,27.00,0.00,,1.35,0.00,28.35,Credit,Visa,5853,,completed
707,#079,2026-05-08,2026-05-08 19:00:39,2026-05-08 20:00:39,dine_in,7,3,3,75.75,0.00,,3.79,15.15,94.69,Debit,Interac Debit,4379,,completed
708,#080,2026-05-08,2026-05-08 19:20:58,2026-05-08 20:04:58,dine_in,3,2,2,55.00,0.00,,2.75,11.00,68.75,Cash,,,,completed
709,#081,2026-05-08,2026-05-08 19:50:42,2026-05-08 20:25:42,dine_in,6,2,2,54.00,0.00,,2.70,8.10,64.80,Debit,Interac Debit,1244,,completed
710,#082,2026-05-08,2026-05-08 19:15:22,2026-05-08 19:25:22,delivery,,1,1,39.50,0.00,,1.98,0.00,41.48,Debit,Interac Debit,1590,SkipTheDishes,completed
711,#083,2026-05-08,2026-05-08 19:52:09,2026-05-08 19:59:09,delivery,,2,3,51.50,0.00,,2.58,0.00,54.08,Cash,,,SkipTheDishes,completed
712,#084,2026-05-08,2026-05-08 19:51:48,2026-05-08 19:59:48,delivery,,2,7,42.75,0.00,,2.14,0.00,44.89,Credit,Mastercard,5326,DoorDash,completed
713,#085,2026-05-08,2026-05-08 19:27:10,2026-05-08 20:15:10,dine_in,4,1,7,23.00,0.00,,1.15,0.00,24.15,Mobile,Apple Pay,3978,,completed
714,#086,2026-05-08,2026-05-08 19:24:21,2026-05-08 19:39:21,delivery,,2,6,51.50,0.00,,2.58,0.00,54.08,Credit,Interac Debit,4399,DoorDash,completed
715,#087,2026-05-08,2026-05-08 19:22:36,2026-05-08 20:33:36,dine_in,5,4,5,123.25,0.00,,6.16,22.18,151.59,Mobile,Google Pay,8970,,completed
716,#088,2026-05-08,2026-05-08 19:22:36,2026-05-08 20:02:36,dine_in,5,4,6,123.75,0.00,,6.19,22.27,152.21,Mobile,Apple Pay,7367,,completed
717,#089,2026-05-08,2026-05-08 19:21:04,2026-05-08 19:58:04,dine_in,14,3,6,111.00,0.00,,5.55,27.75,144.30,Credit,Visa,1760,,completed
718,#090,2026-05-08,2026-05-08 19:10:48,2026-05-08 20:23:48,dine_in,8,4,3,106.50,0.00,,5.33,19.17,131.00,Cash,,,,completed
719,#091,2026-05-08,2026-05-08 20:32:09,2026-05-08 20:47:09,delivery,,4,2,101.50,0.00,,5.08,0.00,106.58,Credit,Visa,4002,DoorDash,completed
720,#092,2026-05-08,2026-05-08 20:12:05,2026-05-08 21:14:05,dine_in,13,2,1,59.50,0.00,,2.98,8.92,71.40,Credit,Visa,0841,,completed
721,#093,2026-05-08,2026-05-08 20:30:51,2026-05-08 21:17:51,dine_in,14,2,6,62.50,0.00,,3.12,6.25,71.87,Credit,Mastercard,1486,,completed
722,#094,2026-05-08,2026-05-08 20:28:51,2026-05-08 21:12:51,dine_in,9,3,5,87.75,0.00,,4.39,17.55,109.69,Debit,Interac Debit,9381,,completed
723,#095,2026-05-08,2026-05-08 20:54:07,2026-05-08 21:05:07,delivery,,2,1,61.50,0.00,,3.08,0.00,64.58,Credit,Mastercard,4808,SkipTheDishes,completed
724,#096,2026-05-08,2026-05-08 20:23:38,2026-05-08 20:38:38,delivery,,1,6,21.00,0.00,,1.05,0.00,22.05,Credit,Mastercard,7846,SkipTheDishes,completed
725,#097,2026-05-08,2026-05-08 20:38:09,2026-05-08 21:41:09,dine_in,14,2,8,48.50,0.00,,2.43,7.27,58.20,Debit,Interac Debit,7888,,completed
726,#001,2026-05-09,2026-05-09 11:56:36,2026-05-09 12:51:36,dine_in,6,2,2,53.00,0.00,,2.65,9.54,65.19,Debit,Interac Debit,9380,,completed
727,#002,2026-05-09,2026-05-09 11:53:50,2026-05-09 12:11:50,takeout,,2,8,52.00,0.00,,2.60,2.60,57.20,Debit,Interac Debit,7846,,completed
728,#003,2026-05-09,2026-05-09 11:37:04,2026-05-09 12:39:04,dine_in,6,2,3,87.25,0.00,,4.36,15.71,107.32,Debit,Interac Debit,8832,,completed
729,#004,2026-05-09,2026-05-09 11:54:09,2026-05-09 12:01:09,delivery,,4,4,79.50,0.00,,3.98,0.00,83.48,Credit,Amex,0878,SkipTheDishes,completed
730,#005,2026-05-09,2026-05-09 11:48:22,2026-05-09 12:02:22,delivery,,1,2,27.00,0.00,,1.35,0.00,28.35,Debit,Interac Debit,7279,SkipTheDishes,completed
731,#006,2026-05-09,2026-05-09 11:57:44,2026-05-09 13:06:44,dine_in,1,2,4,76.75,0.00,,3.84,13.81,94.40,Mobile,Google Pay,3091,,completed
732,#007,2026-05-09,2026-05-09 11:41:50,2026-05-09 12:30:50,dine_in,13,1,1,18.00,0.00,,0.90,3.60,22.50,Credit,Mastercard,9220,,completed
733,#008,2026-05-09,2026-05-09 12:38:40,2026-05-09 12:56:40,takeout,,2,5,42.50,0.00,,2.12,0.00,44.62,Credit,Mastercard,4828,,completed
734,#009,2026-05-09,2026-05-09 12:24:25,2026-05-09 13:04:25,dine_in,8,4,7,108.50,0.00,,5.43,21.70,135.63,Credit,Mastercard,4364,,completed
735,#010,2026-05-09,2026-05-09 12:35:56,2026-05-09 13:32:56,dine_in,8,1,8,24.00,0.00,,1.20,3.60,28.80,Cash,,,,completed
736,#011,2026-05-09,2026-05-09 12:58:45,2026-05-09 13:06:45,delivery,,2,3,43.50,10.00,Google review promo,1.68,0.00,35.18,Credit,Visa,5415,DoorDash,completed
737,#012,2026-05-09,2026-05-09 12:55:35,2026-05-09 14:05:35,dine_in,4,2,7,48.50,0.00,,2.43,7.27,58.20,Mobile,Google Pay,4010,,completed
738,#013,2026-05-09,2026-05-09 12:15:04,2026-05-09 13:13:04,dine_in,4,3,2,88.25,0.00,,4.41,22.06,114.72,Cash,,,,completed
739,#014,2026-05-09,2026-05-09 12:54:31,2026-05-09 13:36:31,dine_in,10,2,3,43.00,0.00,,2.15,10.75,55.90,Credit,Mastercard,6043,,completed
740,#015,2026-05-09,2026-05-09 12:12:48,2026-05-09 12:34:48,takeout,,2,7,55.50,5.00,Loyalty,2.53,0.00,53.03,Debit,Interac Debit,3680,,completed
741,#016,2026-05-09,2026-05-09 12:27:43,2026-05-09 13:38:43,dine_in,13,3,2,93.00,0.00,,4.65,13.95,111.60,Mobile,Google Pay,5999,,completed
742,#017,2026-05-09,2026-05-09 12:27:24,2026-05-09 13:39:24,dine_in,8,3,4,65.00,0.00,,3.25,11.70,79.95,Debit,Interac Debit,7504,,completed
743,#018,2026-05-09,2026-05-09 12:24:23,2026-05-09 13:21:23,dine_in,3,2,8,56.50,0.00,,2.83,11.30,70.63,Debit,Interac Debit,0676,,completed
744,#019,2026-05-09,2026-05-09 12:22:26,2026-05-09 13:06:26,dine_in,9,3,4,89.50,0.00,,4.48,13.42,107.40,Credit,Visa,4120,,completed
745,#020,2026-05-09,2026-05-09 12:06:40,2026-05-09 12:25:40,takeout,,3,2,84.50,0.00,,4.23,0.00,88.73,Mobile,Google Pay,4261,,completed
746,#021,2026-05-09,2026-05-09 12:04:21,2026-05-09 12:53:21,dine_in,13,4,8,79.00,0.00,,3.95,15.80,98.75,Credit,Mastercard,7330,,completed
747,#022,2026-05-09,2026-05-09 12:38:38,2026-05-09 12:54:38,takeout,,1,4,20.00,0.00,,1.00,1.00,22.00,Debit,Interac Debit,5156,,completed
748,#023,2026-05-09,2026-05-09 12:08:11,2026-05-09 12:25:11,takeout,,3,1,98.50,0.00,,4.93,4.93,108.36,Mobile,Google Pay,7375,,completed
749,#024,2026-05-09,2026-05-09 12:28:35,2026-05-09 12:43:35,takeout,,1,2,23.75,0.00,,1.19,1.19,26.13,Cash,,,,completed
750,#025,2026-05-09,2026-05-09 12:57:00,2026-05-09 13:32:00,dine_in,11,2,1,50.75,0.00,,2.54,9.13,62.42,Mobile,Apple Pay,5654,,completed
751,#026,2026-05-09,2026-05-09 12:32:15,2026-05-09 13:20:15,dine_in,13,5,7,135.25,0.00,,6.76,13.53,155.54,Credit,Interac Debit,8980,,completed
752,#027,2026-05-09,2026-05-09 12:28:25,2026-05-09 12:51:25,takeout,,1,6,23.50,0.00,,1.18,2.35,27.03,Debit,Interac Debit,9512,,completed
753,#028,2026-05-09,2026-05-09 12:19:25,2026-05-09 12:28:25,delivery,,2,7,39.00,0.00,,1.95,0.00,40.95,Credit,Mastercard,0622,UberEats,completed
754,#029,2026-05-09,2026-05-09 12:13:14,2026-05-09 12:27:14,delivery,,1,8,18.00,0.00,,0.90,0.00,18.90,Mobile,Google Pay,5135,UberEats,completed
755,#030,2026-05-09,2026-05-09 13:36:10,2026-05-09 13:50:10,takeout,,2,2,53.75,0.00,,2.69,5.38,61.82,Credit,Visa,6811,,completed
756,#031,2026-05-09,2026-05-09 13:34:13,2026-05-09 14:12:13,dine_in,8,3,8,54.00,10.00,Google review promo,2.20,7.92,54.12,Credit,Visa,9460,,completed
757,#032,2026-05-09,2026-05-09 13:45:53,2026-05-09 13:57:53,delivery,,1,5,35.75,0.00,,1.79,0.00,37.54,Credit,Mastercard,4316,SkipTheDishes,completed
758,#033,2026-05-09,2026-05-09 13:06:25,2026-05-09 13:11:25,delivery,,4,6,113.50,5.00,Google review promo,5.43,0.00,113.93,Debit,Interac Debit,3088,SkipTheDishes,completed
759,#034,2026-05-09,2026-05-09 13:57:53,2026-05-09 14:39:53,dine_in,15,1,6,18.00,0.00,,0.90,2.70,21.60,Credit,Mastercard,5013,,completed
760,#035,2026-05-09,2026-05-09 13:03:52,2026-05-09 14:17:52,dine_in,9,4,8,116.50,0.00,,5.83,29.12,151.45,Cash,,,,refunded
761,#036,2026-05-09,2026-05-09 13:42:07,2026-05-09 14:01:07,takeout,,1,7,26.00,0.00,,1.30,0.00,27.30,Cash,,,,completed
762,#037,2026-05-09,2026-05-09 13:49:27,2026-05-09 14:50:27,dine_in,9,3,5,83.50,0.00,,4.17,16.70,104.37,Credit,Mastercard,9785,,completed
763,#038,2026-05-09,2026-05-09 13:49:20,2026-05-09 14:54:20,dine_in,8,2,2,62.50,0.00,,3.12,12.50,78.12,Debit,Interac Debit,2623,,completed
764,#039,2026-05-09,2026-05-09 13:29:47,2026-05-09 14:10:47,dine_in,10,1,1,30.25,0.00,,1.51,6.05,37.81,Debit,Interac Debit,1951,,completed
765,#040,2026-05-09,2026-05-09 13:54:16,2026-05-09 14:06:16,takeout,,2,4,42.50,0.00,,2.12,0.00,44.62,Credit,Mastercard,5511,,completed
766,#041,2026-05-09,2026-05-09 13:13:33,2026-05-09 14:20:33,dine_in,2,2,2,78.50,0.00,,3.93,15.70,98.13,Debit,Interac Debit,1814,,completed
767,#042,2026-05-09,2026-05-09 13:47:03,2026-05-09 14:08:03,takeout,,2,7,43.25,0.00,,2.16,4.33,49.74,Credit,Mastercard,6043,,completed
768,#043,2026-05-09,2026-05-09 13:23:59,2026-05-09 14:28:59,dine_in,14,2,8,45.50,4.55,Birthday 10%,2.05,10.24,53.24,Credit,Mastercard,7645,,completed
769,#044,2026-05-09,2026-05-09 13:11:45,2026-05-09 14:04:45,dine_in,10,2,4,46.50,0.00,,2.33,9.30,58.13,Mobile,Apple Pay,6811,,completed
770,#045,2026-05-09,2026-05-09 13:56:29,2026-05-09 14:06:29,delivery,,3,8,66.00,0.00,,3.30,0.00,69.30,Credit,Mastercard,5413,SkipTheDishes,completed
771,#046,2026-05-09,2026-05-09 13:48:21,2026-05-09 14:56:21,dine_in,7,3,1,62.00,0.00,,3.10,11.16,76.26,Mobile,Google Pay,1814,,completed
772,#047,2026-05-09,2026-05-09 13:46:18,2026-05-09 14:47:18,dine_in,8,4,6,110.75,16.61,Yelp check-in,4.71,16.95,115.80,Credit,Mastercard,9377,,completed
773,#048,2026-05-09,2026-05-09 13:47:03,2026-05-09 14:34:03,dine_in,14,2,1,43.50,0.00,,2.18,6.52,52.20,Mobile,Google Pay,2623,,completed
774,#049,2026-05-09,2026-05-09 13:02:17,2026-05-09 13:22:17,takeout,,1,6,39.25,19.62,Staff meal 50%,0.98,0.00,20.61,Debit,Interac Debit,4316,,completed
775,#050,2026-05-09,2026-05-09 13:05:46,2026-05-09 14:12:46,dine_in,12,2,8,45.00,0.00,,2.25,9.00,56.25,Debit,Interac Debit,5370,,completed
776,#051,2026-05-09,2026-05-09 13:30:48,2026-05-09 14:15:48,dine_in,12,2,2,50.75,0.00,,2.54,7.61,60.90,Debit,Interac Debit,7846,,completed
777,#052,2026-05-09,2026-05-09 14:16:22,2026-05-09 15:11:22,dine_in,8,2,7,68.25,0.00,,3.41,12.29,83.95,Mobile,Apple Pay,9460,,completed
778,#053,2026-05-09,2026-05-09 14:30:20,2026-05-09 15:43:20,dine_in,15,2,8,70.00,0.00,,3.50,7.00,80.50,Debit,Interac Debit,9380,,completed
779,#054,2026-05-09,2026-05-09 14:46:06,2026-05-09 16:00:06,dine_in,9,2,5,40.50,0.00,,2.02,10.12,52.64,Mobile,Google Pay,7898,,completed
780,#055,2026-05-09,2026-05-09 15:52:36,2026-05-09 16:33:36,dine_in,14,3,5,73.75,0.00,,3.69,13.28,90.72,Cash,,,,completed
781,#056,2026-05-09,2026-05-09 16:57:58,2026-05-09 17:09:58,takeout,,2,3,49.50,0.00,,2.48,7.42,59.40,Credit,Visa,6738,,completed
782,#057,2026-05-09,2026-05-09 17:32:51,2026-05-09 18:21:51,dine_in,2,2,7,54.75,0.00,,2.74,10.95,68.44,Credit,Visa,8440,,completed
783,#058,2026-05-09,2026-05-09 17:13:17,2026-05-09 17:57:17,dine_in,10,5,8,121.00,0.00,,6.05,18.15,145.20,Mobile,Apple Pay,7850,,completed
784,#059,2026-05-09,2026-05-09 17:51:56,2026-05-09 18:02:56,delivery,,3,6,86.75,0.00,,4.34,0.00,91.09,Credit,Visa,7498,SkipTheDishes,completed
785,#060,2026-05-09,2026-05-09 17:58:12,2026-05-09 19:05:12,dine_in,13,4,2,130.00,0.00,,6.50,0.00,136.50,Credit,Amex,5790,,completed
786,#061,2026-05-09,2026-05-09 17:52:23,2026-05-09 18:55:23,dine_in,8,3,5,73.75,0.00,,3.69,13.28,90.72,Debit,Interac Debit,8980,,completed
787,#062,2026-05-09,2026-05-09 17:47:50,2026-05-09 18:25:50,dine_in,7,2,3,42.00,0.00,,2.10,10.50,54.60,Cash,,,,completed
788,#063,2026-05-09,2026-05-09 17:55:54,2026-05-09 18:59:54,dine_in,7,3,8,100.75,0.00,,5.04,20.15,125.94,Mobile,Google Pay,5853,,completed
789,#064,2026-05-09,2026-05-09 17:01:40,2026-05-09 17:46:40,dine_in,13,7,1,194.25,0.00,,9.71,38.85,242.81,Credit,Mastercard,3222,,completed
790,#065,2026-05-09,2026-05-09 17:53:49,2026-05-09 18:47:49,dine_in,9,5,7,122.00,0.00,,6.10,30.50,158.60,Debit,Interac Debit,5577,,completed
791,#066,2026-05-09,2026-05-09 17:13:17,2026-05-09 17:53:17,dine_in,1,2,4,58.50,0.00,,2.93,10.53,71.96,Cash,,,,completed
792,#067,2026-05-09,2026-05-09 17:25:18,2026-05-09 17:35:18,delivery,,1,3,38.50,0.00,,1.93,0.00,40.43,Cash,,,DoorDash,completed
793,#068,2026-05-09,2026-05-09 17:32:17,2026-05-09 18:24:17,dine_in,14,3,2,77.00,0.00,,3.85,11.55,92.40,Debit,Interac Debit,9596,,completed
794,#069,2026-05-09,2026-05-09 17:42:56,2026-05-09 18:31:56,dine_in,12,2,3,63.50,0.00,,3.18,11.43,78.11,Debit,Interac Debit,5577,,completed
795,#070,2026-05-09,2026-05-09 17:47:40,2026-05-09 17:56:40,delivery,,2,3,65.00,0.00,,3.25,0.00,68.25,Debit,Interac Debit,7114,SkipTheDishes,completed
796,#071,2026-05-09,2026-05-09 18:15:01,2026-05-09 19:08:01,dine_in,13,2,1,69.50,0.00,,3.48,13.90,86.88,Credit,Amex,0731,,completed
797,#072,2026-05-09,2026-05-09 18:45:50,2026-05-09 19:27:50,dine_in,1,1,4,20.00,0.00,,1.00,5.00,26.00,Credit,Visa,7375,,completed
798,#073,2026-05-09,2026-05-09 18:05:04,2026-05-09 18:41:04,dine_in,15,2,6,49.50,0.00,,2.48,8.91,60.89,Credit,Visa,5148,,completed
799,#074,2026-05-09,2026-05-09 18:31:39,2026-05-09 19:42:39,dine_in,10,3,8,89.25,0.00,,4.46,13.39,107.10,Mobile,Apple Pay,3088,,completed
800,#075,2026-05-09,2026-05-09 18:38:38,2026-05-09 19:49:38,dine_in,5,4,7,110.25,0.00,,5.51,22.05,137.81,Credit,Mastercard,2568,,completed
801,#076,2026-05-09,2026-05-09 18:15:09,2026-05-09 19:08:09,dine_in,5,2,1,56.00,0.00,,2.80,14.00,72.80,Mobile,Apple Pay,5148,,completed
802,#077,2026-05-09,2026-05-09 18:13:39,2026-05-09 18:56:39,dine_in,9,2,2,49.00,0.00,,2.45,9.80,61.25,Credit,Mastercard,8152,,completed
803,#078,2026-05-09,2026-05-09 18:41:50,2026-05-09 19:38:50,dine_in,13,8,5,217.25,0.00,,10.86,21.73,249.84,Debit,Interac Debit,7114,,completed
804,#079,2026-05-09,2026-05-09 18:31:07,2026-05-09 18:53:07,takeout,,3,2,67.00,0.00,,3.35,0.00,70.35,Cash,,,,completed
805,#080,2026-05-09,2026-05-09 18:57:27,2026-05-09 20:06:27,dine_in,13,2,7,79.25,0.00,,3.96,11.89,95.10,Credit,Visa,0550,,completed
806,#081,2026-05-09,2026-05-09 18:52:50,2026-05-09 20:07:50,dine_in,9,1,4,40.75,0.00,,2.04,8.15,50.94,Debit,Interac Debit,1907,,completed
807,#082,2026-05-09,2026-05-09 18:35:02,2026-05-09 19:16:02,dine_in,10,4,5,120.50,0.00,,6.03,24.10,150.63,Credit,Visa,9460,,completed
808,#083,2026-05-09,2026-05-09 18:24:15,2026-05-09 19:38:15,dine_in,12,2,7,45.00,0.00,,2.25,6.75,54.00,Credit,Mastercard,7114,,completed
809,#084,2026-05-09,2026-05-09 18:24:37,2026-05-09 18:50:37,takeout,,1,1,23.50,0.00,,1.18,2.35,27.03,Credit,Interac Debit,8980,,completed
810,#085,2026-05-09,2026-05-09 18:41:14,2026-05-09 19:52:14,dine_in,6,2,2,48.00,0.00,,2.40,8.64,59.04,Credit,Mastercard,4712,,completed
811,#086,2026-05-09,2026-05-09 18:22:09,2026-05-09 19:09:09,dine_in,13,2,5,90.25,0.00,,4.51,18.05,112.81,Credit,Mastercard,4365,,completed
812,#087,2026-05-09,2026-05-09 18:58:28,2026-05-09 19:35:28,dine_in,13,1,6,23.75,11.88,Staff meal 50%,0.59,2.37,14.83,Mobile,Google Pay,4712,,completed
813,#088,2026-05-09,2026-05-09 18:02:39,2026-05-09 18:14:39,delivery,,1,6,33.75,0.00,,1.69,0.00,35.44,Cash,,,DoorDash,completed
814,#089,2026-05-09,2026-05-09 19:47:13,2026-05-09 20:01:13,takeout,,2,2,57.50,0.00,,2.88,0.00,60.38,Mobile,Apple Pay,1288,,completed
815,#090,2026-05-09,2026-05-09 19:17:46,2026-05-09 19:54:46,dine_in,10,4,2,93.50,0.00,,4.67,16.83,115.00,Credit,Visa,3318,,completed
816,#091,2026-05-09,2026-05-09 19:30:21,2026-05-09 20:20:21,dine_in,3,2,5,39.00,0.00,,1.95,7.02,47.97,Credit,Visa,7367,,completed
817,#092,2026-05-09,2026-05-09 19:31:51,2026-05-09 19:45:51,delivery,,3,3,80.50,0.00,,4.03,0.00,84.53,Debit,Interac Debit,0335,DoorDash,completed
818,#093,2026-05-09,2026-05-09 19:47:08,2026-05-09 20:23:08,dine_in,5,4,8,143.00,0.00,,7.15,28.60,178.75,Mobile,Google Pay,0841,,completed
819,#094,2026-05-09,2026-05-09 19:57:55,2026-05-09 20:10:55,takeout,,1,7,31.00,0.00,,1.55,0.00,32.55,Credit,Mastercard,8152,,completed
820,#095,2026-05-09,2026-05-09 19:03:27,2026-05-09 19:14:27,delivery,,4,5,122.50,61.25,Staff meal 50%,3.06,0.00,64.31,Credit,Amex,9409,SkipTheDishes,completed
821,#096,2026-05-09,2026-05-09 19:01:53,2026-05-09 19:17:53,takeout,,1,8,22.75,0.00,,1.14,0.00,23.89,Credit,Visa,3318,,completed
822,#097,2026-05-09,2026-05-09 19:32:22,2026-05-09 19:50:22,takeout,,1,4,27.00,0.00,,1.35,2.70,31.05,Debit,Interac Debit,1951,,completed
823,#098,2026-05-09,2026-05-09 19:48:44,2026-05-09 20:25:44,dine_in,13,4,6,97.75,0.00,,4.89,14.66,117.30,Debit,Interac Debit,8440,,completed
824,#099,2026-05-09,2026-05-09 19:58:20,2026-05-09 21:11:20,dine_in,5,2,6,46.75,0.00,,2.34,8.41,57.50,Credit,Interac Debit,4261,,completed
825,#100,2026-05-09,2026-05-09 19:47:44,2026-05-09 20:01:44,takeout,,2,6,54.00,0.00,,2.70,5.40,62.10,Mobile,Google Pay,9609,,completed
826,#101,2026-05-09,2026-05-09 19:14:10,2026-05-09 19:49:10,dine_in,14,3,4,83.50,0.00,,4.17,15.03,102.70,Debit,Interac Debit,8152,,completed
827,#102,2026-05-09,2026-05-09 19:21:14,2026-05-09 20:01:14,dine_in,12,2,7,55.00,0.00,,2.75,9.90,67.65,Debit,Interac Debit,5577,,refunded
828,#103,2026-05-09,2026-05-09 19:05:58,2026-05-09 19:20:58,delivery,,2,1,46.50,0.00,,2.33,0.00,48.83,Debit,Interac Debit,8925,UberEats,completed
829,#104,2026-05-09,2026-05-09 19:03:52,2026-05-09 20:01:52,dine_in,7,4,2,109.00,0.00,,5.45,21.80,136.25,Credit,Mastercard,7392,,completed
830,#105,2026-05-09,2026-05-09 19:11:44,2026-05-09 20:11:44,dine_in,13,6,6,132.50,0.00,,6.62,19.88,159.00,Cash,,,,completed
831,#106,2026-05-09,2026-05-09 20:26:14,2026-05-09 21:40:14,dine_in,10,4,6,140.00,0.00,,7.00,0.00,147.00,Debit,Interac Debit,1288,,completed
832,#107,2026-05-09,2026-05-09 20:20:27,2026-05-09 21:14:27,dine_in,4,2,7,42.00,0.00,,2.10,8.40,52.50,Debit,Interac Debit,1360,,completed
833,#108,2026-05-09,2026-05-09 20:43:19,2026-05-09 21:37:19,dine_in,3,2,3,63.50,6.35,Birthday 10%,2.86,5.71,65.72,Credit,Interac Debit,9799,,completed
834,#109,2026-05-09,2026-05-09 20:06:11,2026-05-09 20:58:11,dine_in,14,2,1,54.00,0.00,,2.70,8.10,64.80,Credit,Visa,2840,,completed
835,#110,2026-05-09,2026-05-09 20:08:59,2026-05-09 20:57:59,dine_in,5,4,1,99.50,0.00,,4.98,14.92,119.40,Credit,Mastercard,5413,,completed
836,#111,2026-05-09,2026-05-09 20:39:01,2026-05-09 21:37:01,dine_in,13,5,6,127.50,0.00,,6.38,12.75,146.63,Credit,Mastercard,7035,,completed
837,#112,2026-05-09,2026-05-09 20:44:48,2026-05-09 21:12:48,takeout,,1,5,34.00,0.00,,1.70,0.00,35.70,Credit,Mastercard,4316,,completed
838,#113,2026-05-09,2026-05-09 20:00:45,2026-05-09 20:53:45,dine_in,8,1,1,21.00,0.00,,1.05,3.78,25.83,Debit,Interac Debit,0335,,completed
839,#001,2026-05-10,2026-05-10 11:26:23,2026-05-10 11:38:23,delivery,,2,1,67.00,0.00,,3.35,0.00,70.35,Cash,,,DoorDash,completed
840,#002,2026-05-10,2026-05-10 11:42:56,2026-05-10 12:40:56,dine_in,8,2,5,76.50,0.00,,3.83,15.30,95.63,Cash,,,,completed
841,#003,2026-05-10,2026-05-10 11:19:24,2026-05-10 12:02:24,dine_in,4,3,4,80.00,0.00,,4.00,14.40,98.40,Mobile,Apple Pay,0800,,completed
842,#004,2026-05-10,2026-05-10 11:35:51,2026-05-10 11:58:51,takeout,,2,6,48.75,0.00,,2.44,0.00,51.19,Debit,Interac Debit,8152,,completed
843,#005,2026-05-10,2026-05-10 11:54:11,2026-05-10 12:41:11,dine_in,10,2,4,42.50,0.00,,2.12,10.62,55.24,Cash,,,,completed
844,#006,2026-05-10,2026-05-10 11:44:44,2026-05-10 11:56:44,takeout,,3,4,67.50,0.00,,3.38,3.38,74.26,Cash,,,,completed
845,#007,2026-05-10,2026-05-10 11:08:22,2026-05-10 12:09:22,dine_in,10,3,6,86.25,0.00,,4.31,15.52,106.08,Mobile,Google Pay,9377,,completed
846,#008,2026-05-10,2026-05-10 11:07:02,2026-05-10 11:20:02,takeout,,1,4,21.00,0.00,,1.05,1.05,23.10,Cash,,,,completed
847,#009,2026-05-10,2026-05-10 11:41:01,2026-05-10 12:08:01,takeout,,1,4,18.00,0.00,,0.90,0.90,19.80,Debit,Interac Debit,5511,,completed
848,#010,2026-05-10,2026-05-10 12:37:20,2026-05-10 12:58:20,takeout,,3,8,67.00,0.00,,3.35,0.00,70.35,Credit,Interac Debit,5370,,completed
849,#011,2026-05-10,2026-05-10 12:02:57,2026-05-10 12:43:57,dine_in,10,2,7,52.50,0.00,,2.62,9.45,64.57,Debit,Interac Debit,0080,,completed
850,#012,2026-05-10,2026-05-10 12:34:08,2026-05-10 13:46:08,dine_in,6,3,7,79.50,0.00,,3.98,7.95,91.43,Credit,Visa,2840,,completed
851,#013,2026-05-10,2026-05-10 12:23:35,2026-05-10 12:38:35,delivery,,3,7,72.50,0.00,,3.62,0.00,76.12,Credit,Visa,5148,DoorDash,completed
852,#014,2026-05-10,2026-05-10 12:15:18,2026-05-10 12:26:18,delivery,,4,2,97.00,0.00,,4.85,0.00,101.85,Credit,Visa,7898,UberEats,completed
853,#015,2026-05-10,2026-05-10 12:59:36,2026-05-10 14:05:36,dine_in,13,8,8,206.25,0.00,,10.31,51.56,268.12,Credit,Mastercard,6880,,completed
854,#016,2026-05-10,2026-05-10 12:23:28,2026-05-10 12:29:28,delivery,,2,5,78.75,0.00,,3.94,0.00,82.69,Credit,Visa,7367,DoorDash,completed
855,#017,2026-05-10,2026-05-10 12:06:21,2026-05-10 13:19:21,dine_in,4,3,7,85.25,0.00,,4.26,17.05,106.56,Credit,Mastercard,7114,,completed
856,#018,2026-05-10,2026-05-10 12:25:14,2026-05-10 12:31:14,delivery,,1,8,28.75,0.00,,1.44,0.00,30.19,Cash,,,DoorDash,completed
857,#019,2026-05-10,2026-05-10 13:15:47,2026-05-10 13:29:47,delivery,,3,3,78.00,0.00,,3.90,0.00,81.90,Credit,Visa,0550,UberEats,completed
